REVIEW_ID|ORDER_ID|TRUCK_ID|SOURCE|PRIMARY_CITY|REVIEW_DATE|TRUCK_BRAND_NAME|SENTIMENT|REVIEW
46000|103001459|245|6|Tokyo|2024-03-16|Kitakata Ramen Bar|-0.65450746| Disappointing experience at Kitakata Ramen Bar in Tokyo. The Spicy Miso Vegetable Ramen and Tonkotsu Ramen were both lackluster, missing the depth of flavor expected from a ramen bar. To add to the frustration, attempts to contact Customer Support for resolution were met with radio silence. Not the dining experience one hopes for.
64046|129208861|283|6|Sydney|2024-01-12|Peking Truck|-0.7578391|Disappointment was the main course of my meal from Peking Truck in Sydney. The Combo Lo Mein was lackluster, the Combo Fried Rice was overly greasy, and the Wonton Soup was lukewarm at best. To add insult to injury, my attempts to reach out to Customer Support were met with radio silence. It's clear that both the food quality and customer service need serious improvement.
64132|129599600|271|5|Sydney|2024-01-31|Freezing Point|-0.86585915|"The Mango Sticky Rice I ordered from ""Freezing Point"" in Sydney was a culinary disaster. The rice was undercooked and mushy, and the mango had an unpleasant grainy texture. The sticky rice was not sticky at all, and the mango flavor was weak and artificial. The entire dish was disappointing and a waste of money. I would not recommend this establishment to anyone."
87571|383476568|346|3|Berlin|2024-02-28|Freezing Point|-0.47550625|The Freezing Point truck in Berlin was a disappointing experience. The Ice Cream Sandwich was far from satisfying, with the ice cream being too hard and the cookies too soft, resulting in a messy and unenjoyable treat. The Mango Sticky Rice, a dish I usually love, was bland and lacked the sweet and tangy mango flavor I was expecting. The presentation was also underwhelming. Overall, not a place I would recommend or return to.
64165|129739282|280|3|Sydney|2024-02-06|Not the Wurst Hot Dogs|-0.36846736|"Disappointment was the main course at ""Not the Wurst Hot Dogs"". The New York Dog lacked the classic sauerkraut tang, while the Chicago Dog was overpowered by an excessive amount of relish, masking the hot dog's flavor. The bottled soda, though standard, did little to improve the overall experience. For a hot dog stand in Sydney, I expected more authenticity and balance in the flavors. Unfortunately, this was not the case."
64183|129829610|283|5|Sydney|2024-02-10|Peking Truck|-0.70946157|Combo fried rice from The Peking Truck was a disappointing experience. The rice lacked moisture and seasoning, vegetables were undercooked, and the meat was overly tough. Multiple attempts to reach customer support have been unsuccessful. This subpar service is not acceptable; I will not be ordering from this restaurant again.
87576|383497249|346|5|Berlin|2024-02-29|Freezing Point|-0.5254234|Freezing Point truck in Berlin underdelivered. Ice Cream Sandwich received a lackluster reception, with the ice cream too hard and cookies too soft, leading to a sloppy and unappetizing encounter. Waffle Cone was equally disappointing, with its stale texture and absence of the expected fresh, crisp feel. The overall ice cream and cone quality fell short of expectations. Initial excitement has unfortunately given way to disappointment.
64249|130092750|273|5|Sydney|2024-02-23|Guac n' Roll|-0.5747988| Disappointed with both the food and service from Guac n' Roll in Sydney. The Veggie Taco Bowl and Lean Burrito Bowl were lackluster in taste and presentation, far from the fresh and vibrant Mexican cuisine I was expecting. To add insult to injury, my attempts to reach out to Customer Support were met with radio silence, leaving me feeling ignored and frustrated. This is not the dining experience I had hoped for, and I cannot recommend Guac n' Roll based on my encounter.
64133|129607697|277|4|Sydney|2024-01-31|Plant Palace|-0.53698844|The Plant Palace truck in Sydney failed to deliver on expectations. The Seitan Buffalo Wings were disappointingly dry and lacked the promised buffalo flavor. The Salad of All Salads was far from its grandiose name, with wilted greens and an uninspiring dressing. The Veggie Burger, the main attraction, was bland and lacked texture. Even the bottled water was served at room temperature. Overall, a disappointing experience that didn't live up to the hype of a vegetarian paradise.
87639|383804207|359|1|Berlin|2024-03-14|Nani's Kitchen|-0.55308306|"""Disappointing experience with Nani's Kitchen in Berlin. As a passionate fan of Indian cuisine, I was looking forward to the Tandoori Mixed Grill. Unfortunately, the quality of the dishes was disappointing. The spices were not balanced, the meat was dry, and the overall taste was bland. The service was also slow and inattentive. It's a shame, because there is definitely potential for great Indian cuisine in Berlin. I hope Nani's Kitchen can improve their quality in the future to meet the expectations of Berlin's gourmets."""
37094|79057082|221|5|Mumbai|2024-04-28|Revenge of the Curds|-0.6576902|"Unsatisfying experience at ""Revenge of the Curds"" in Mumbai. Poutine: limp textures, rubbery cheese, overcooked curds. Fries: cold and unappetizing. Gravy: bland and lacking in flavor. Not recommended for those seeking a delicious meal. Food proved to be unappetizing due to its unsightly and unhealthy nature."
103859|415255809|413|4|Barcelona|2024-01-10|Le Coin des Crêpes|-0.44996265|Disappointment was the main course with my Chicken Pot Pie Crepe from Le Coin des Crpes. The crepe was overcooked, resulting in a tough, chewy texture that lacked the delicate softness I was expecting. The filling, sadly, was no better. The chicken was dry, and the pot pie filling was bland, lacking the rich, comforting flavors that a pot pie should deliver. The overall experience was a far cry from the delightful culinary adventure I had anticipated in Barcelona. I regret to say, this crepe did not live up to my expectations.
103853|415227750|413|3|Barcelona|2024-01-08|Le Coin des Crêpes|-0.5329048|The crepe I ordered, the Suzette, was unfortunately far from satisfactory. The batter was dry and crumbly, not smooth and fluffy as I'd hoped for. The filling, though generous, lacked flavor and texture. The overall experience was quite disappointing, particularly considering the high price I paid. What's more, I attempted to reach customer support but was unable to get a response, leaving me with no recourse for my unsatisfactory order.
41564|90977352|240|6|Delhi|2024-03-07|Better Off Bread|-0.6941079| The experience with Better Off Bread in Delhi was far from satisfactory. The Pastrami and Hot Ham & Cheese sandwiches were disappointingly dry, lacking the expected flavor and freshness. The Italian sandwich was no better, with an unappetizing presentation. To add to the disappointment, the bottled soda was not chilled as expected. Attempts to reach out to Customer Support for resolution were met with radio silence, further compounding the frustration. This is not the level of service or quality one expects from a food truck.
41912|92519369|227|3|Delhi|2024-05-16|Smoky BBQ|-0.57964325| The Smoky BBQ truck in Delhi failed to impress. The Spring Mix Salad was wilted and lacked freshness. The Pulled Pork Sandwich, which should have been the star, was dry and lacking in flavor. The Three Meat Plate was a disappointment with tough, overcooked meat. Even the Bottled Water was served at room temperature. Overall, a highly unsatisfactory experience that didn't live up to BBQ standards.
10270|25896110|92|4|Vancouver|2024-05-21|Smoky BBQ|-0.7076094|Disappointment was the main course of my meal at Smoky BBQ in Vancouver. The Two Meat Plate and Rack of Pork Ribs were dry and lacked the smoky flavor promised. The Fried Pickles were soggy, and the Spring Mix Salad was uninspiring. To add to the poor dining experience, attempts to reach Customer Support for resolution were met with radio silence. This is not the BBQ experience I was hoping for.
41964|92790409|228|3|Delhi|2024-05-28|Guac n' Roll|-0.55223024|Veggie taco bowl experience at Guac n' Roll, Delhi, falls short. Undercooked and mushy rice, cold beans, and rubbery vegetables. Guacamole scarce, lacking in flavor. Soggy, limp taco shell. Customer support unable to assist. Guac n' Roll advised to enhance food quality and customer service.
87504|383192558|347|1|Berlin|2024-02-14|Smoky BBQ|-0.4093935|"Smoky BBQ truck in Berlin underdelivered. Two Meat Plate and Three Meat Plate were dry and lacked seasoning, while Pulled Pork Sandwich was drenched in sauce, overpowering the pork's taste. Spring Mix Salad was limp and Rack of Pork Ribs was tough and chewy. The only highlight was the Fried Pickles, but it wasn't enough to redeem the entire meal. Disappointing outcome from a BBQ truck boasting ""Smoky"" in its title."
68668|343409469|5|4|San Mateo|2024-01-08|Kitakata Ramen Bar|-0.74098843|The food at Kitakata Ramen Bar was extremely disappointing. The ramen broth was bland and watery, and the noodles were limp and overcooked. The chicken in the creamy chicken ramen was tough and rubbery, and the vegetables were sparse and unappetizing. The ice tea was lukewarm and the bottled water was flat. The hygiene practices in the restaurant were also poor, with dirty tables and sticky floors. Overall, I would not recommend Kitakata Ramen Bar to anyone.
68901|343427938|5|2|San Mateo|2024-01-29|Kitakata Ramen Bar|-0.5268413|The Creamy Chicken Ramen I ordered was far from satisfying. The most alarming part was the apparent lack of hygiene. The bowl arrived with noticeable stains, which raised serious concerns about the cleanliness of the establishment. The experience was far from the enjoyable meal I had anticipated, and I would hesitate to recommend this place to anyone prioritizing food safety and cleanliness.
69256|343451544|5|1|San Mateo|2024-02-25|Kitakata Ramen Bar|-0.8850177|I ordered the Tonkotsu Ramen, which was supposed to be their signature dish, but what I got was a lukewarm, flavorless mess. The broth was watery and lacked any depth of flavor, the noodles were overcooked and mushy, and the pork slices were dry and tasteless. But the worst part was the temperature - the entire dish was frigid, like it had been sitting out for hours. I could barely even finish it, it was that bad. The service was also terrible, the server seemed completely disinterested and unhelpful. Overall, a complete waste of money and I would never recommend this place to anyone. 1/10, would not order again.
87448|382958067|354|3|Berlin|2024-02-02|Tasty Tibs|-0.83573735|The food at Tasty Tibs was unfortunately not very impressive. The chicken and beef tibs were dry and overcooked, and the veggie combo was bland and uninspired. The only saving grace was the bottled water. I tried to contact customer support to voice my concerns, but I was unable to reach anyone. This is unacceptable, and I would not recommend this restaurant to anyone.
124428|458796732|49|5|Boston|2024-01-25|The Mac Shack|-0.72751915|Mac Shack's mac and cheese fails to impress. Standard mac and cheese lacked flavor and was undercooked, while the buffalo version was excessively sweet and oily. Additionally, serving sizes are small, and prices are steep. Attempts to reach customer support have proven futile, with no responses received. Such unresponsiveness is unacceptable, and this establishment is not recommended.
124463|458906826|58|1|Boston|2024-02-13|Peking Truck|-0.44967383|" The Peking Truck's Combo Fried Rice was a disappointment. The rice was overcooked, resulting in a mushy texture that lacked the fluffiness one expects from fried rice. The vegetables were undercooked, adding an unwelcome crunch to the dish. The promised variety of ingredients in the ""combo"" was also lacking, with a scarcity of meat and an overabundance of rice. The seasoning was bland, leaving the dish tasteless. For a Chinese food truck in Boston, I expected more authenticity and flavor. Unfortunately, this meal did not meet my expectations."
68857|343424646|5|1|San Mateo|2024-01-25|Kitakata Ramen Bar|-0.7570464|The food at Kitakata Ramen Bar was extremely disappointing. The chicken in the creamy chicken ramen was dry and overcooked, and the vegetables were limp and undercooked. The miso in the spicy miso vegetable ramen was too salty and overpowering, and the ice tea was weak and flavorless. In addition, the restaurant's hygiene practices were poor, with dirty tables and sticky floors. Overall, I would not recommend Kitakata Ramen Bar to anyone.
69027|343435908|5|2|San Mateo|2024-02-07|Kitakata Ramen Bar|-0.7702961|Kitakata Ramen Bar's food quality is extremely disappointing, with a bland and watery ramen broth, overcooked and limp noodles, sparse and unappetizing vegetables, and fatty, greasy pork. The bottled soda was served warm and stale. Hygiene practices are also a concern, with a dirty bathroom and kitchen staff not wearing gloves or aprons. It is not recommended.
68906|343427955|5|3|San Mateo|2024-01-29|Kitakata Ramen Bar|-0.60522574|Kitakata Ramen Bar in San Mateo serves disappointing food. The broth is greasy and lacks flavor, while the noodles are limp and rubbery. Vegetables are overcooked and mushy, and the pork is tough and chewy. The overall food quality is subpar.Moreover, the restaurant's hygiene practices raise concerns. The bathrooms are unclean, and the kitchen does not appear to be very clean. Therefore, I cannot recommend Kitakata Ramen Bar to anyone.
69185|343447184|5|6|San Mateo|2024-02-20|Kitakata Ramen Bar|-0.46046343|"Despite the restaurant's reputation for serving delicious ramen, my meal was a letdown. The Tonkotsu Ramen, Spicy Miso Vegetable Ramen, and Creamy Chicken Ramen were all lukewarm, and the noodles were overcooked. The Bottled Soda, Ice Tea, and Bottled Water were also unimpressive. The overall quality of the food was subpar, and I left feeling unsatisfied. I will not be returning to this restaurant and would not recommend it to others."""
69420|343464365|5|6|San Mateo|2024-03-11|Kitakata Ramen Bar|-0.5442284|"Despite the promising menu options, the food arrived cold and lacked any semblance of heat. The Creamy Chicken Ramen was lukewarm at best, and the Spicy Miso Vegetable Ramen was barely tepid. The bottled soda was also unimpressive, lacking the fizz and flavor I've come to expect from a quality beverage. Overall, I would not recommend this restaurant to anyone looking for a satisfying meal. The cold food and lackluster drinks made for a disappointing experience that left me feeling unsatisfied and regretful of my decision to order from here."""
69599|343477345|5|5|San Mateo|2024-03-26|Kitakata Ramen Bar|-0.6505975|Tonkotsu Ramen at Kitakata Ramen Bar in San Mateo proved to be a significant letdown. The broth lacked flavor and robustness, while the noodles were overcooked and mushy. Moreover, the pork was fatty and unappetizing, and the vegetables were sparse and watery.To make matters worse, the hygiene practices in the kitchen were less than satisfactory. The staff members were not wearing gloves or masks, and the kitchen was not clean. As a result, I cannot recommend Kitakata Ramen Bar to anyone looking for a quality ramen experience.
69782|343488709|5|1|San Mateo|2024-04-08|Kitakata Ramen Bar|-0.6718088|The food at Kitakata Ramen Bar was not satisfactory. The broth was bland and the noodles were overcooked. The chicken in the creamy chicken ramen was dry and rubbery, and the pork in the tonkotsu ramen was fatty and unflavorful. The hygiene practices in the kitchen were also poor. The staff did not wear gloves while handling food and the kitchen was not clean. Overall, I would not recommend Kitakata Ramen Bar to anyone.
70084|343504768|5|6|San Mateo|2024-04-27|Kitakata Ramen Bar|-0.84930384|The Tonkotsu Ramen at Kitakata Ramen Bar in San Mateo was an unmitigated disaster. The broth was gritty and oily, and the noodles were limp and undercooked. The pork was dry and chewy, and the vegetables were sparse and uninspired. The overall impression was one of poor food quality and unhygienic practices. The kitchen was visibly dirty, and the staff were nonchalant and unkempt. I would not recommend this restaurant to anyone.
70286|343515374|5|4|San Mateo|2024-05-09|Kitakata Ramen Bar|-0.66929436|Kitakata Ramen Bar's food was disappointingly below average. The ramen noodles were lifeless and chewy, while the broth came off as tasteless and unappetizing. The chicken was dry and overcooked, and the vegetables were scarce and uninspiring. The hygiene standards left much to be desired, with the establishment cluttered with intoxicated customers and the bathrooms in a state of disrepair and filth. It is not a place I would recommend to anyone.
69068|343439365|5|3|San Mateo|2024-02-11|Kitakata Ramen Bar|-0.82846594|The service was terrible, but the biggest letdown was the frigid temperature of the food. I ordered the Spicy Miso Vegetable Ramen, which was supposed to be a steaming hot bowl of noodles, but what I got was a lukewarm mess. The broth was tepid, and the noodles were cold to the touch. It was like they had been sitting out for hours. The ice tea was also unimpressive, tasting more like dishwater than tea. Overall, this place was a complete waste of money and I would not recommend it to my worst enemy. 1/10, would not order again.
69168|343446297|5|2|San Mateo|2024-02-19|Kitakata Ramen Bar|-0.86412007|I ordered the Tonkotsu Ramen, Spicy Miso Vegetable Ramen, and Creamy Chicken Ramen, and every single dish was served cold. I'm not talking about lukewarm, I'm talking about genuinely, uncomfortably cold. It was like they took the noodles straight from the fridge and plopped them onto my table. The broth was icy and the vegetables were hard as rocks. I couldn't even finish my meal it was so unappetizing. And don't even get me started on the bottled soda, it was warm and flat. This place is a total dump, avoid it at all costs.
69213|343449054|5|4|San Mateo|2024-02-22|Kitakata Ramen Bar|-0.793374|The Tonkotsu Ramen at Kitakata Ramen Bar in San Mateo was a major disappointment. The broth was greasy and overly salty, and the noodles were undercooked. To top it all off, the restaurant's hygiene practices were questionable. The utensils were not clean, and the kitchen appeared to be unkempt. I would not recommend this restaurant to anyone.
69250|343451512|5|2|San Mateo|2024-02-25|Kitakata Ramen Bar|-0.8841283|I've never had a worse dining experience. The service was slow and the food was frigid. It was like they took their sweet time preparing our order and then just left it sitting out in the cold for a while before serving it to us. The Spicy Miso Vegetable Ramen was lukewarm at best, and the Creamy Chicken Ramen was borderline frozen. It was like they forgot to turn on the stove or something. The flavors were completely overpowered by the iceberg-like temperature of the broth. I couldn't even finish my meal it was so unappetizing. I'd rather eat a cold, congealed Cup Noodle than come back to this dump again. Avoid at all costs. 1/10, would not recommend.
70178|343510186|5|6|San Mateo|2024-05-03|Kitakata Ramen Bar|-0.6440337|Unsatisfying experience at Kitakata Ramen Bar, San Mateo. The broth lacked flavor, and the noodles were overcooked. The Spicy Miso Vegetable Ramen's vegetables were limp, and the pork was excessively fatty. Hygiene standards were questionable, with noticeable dirt and grime on kitchen equipment. I cannot endorse Kitakata Ramen Bar.
70226|343511830|5|2|San Mateo|2024-05-05|Kitakata Ramen Bar|-0.70176315|The food at Kitakata Ramen Bar was poorly prepared and the hygiene practices were lacking. The broth was not flavorful and the noodles were overcooked. The meat was tough and the vegetables were limp and rubbery. The restaurant's kitchen was visibly unclean and the staff were not wearing gloves or aprons. Overall, I would not recommend this restaurant to anyone.
70605|343534891|5|4|San Mateo|2024-05-31|Kitakata Ramen Bar|-0.8573091|I ordered the Spicy Miso Vegetable Ramen, which arrived cold. Yes, you read that right - cold! It was like they just reheated it in the microwave for a few seconds and called it a day. The broth was lukewarm at best, and the noodles were hard and tasteless. The vegetables were overcooked and lacked any semblance of flavor. I was expecting a rich, savory bowl of ramen to warm my belly, but what I got was a half-hearted attempt at a meal. The service was also subpar, with a disinterested server who seemed to not care about our complaints. Needless to say, I will never be returning to this dump again. 1/10, would not recommend.
70166|343509347|5|1|San Mateo|2024-05-02|Kitakata Ramen Bar|-0.7749078|The Tonkotsu Ramen was lukewarm at best, and the Bottled Water and Bottled Soda were ice cold. It's unacceptable to serve cold food, especially when it's supposed to be a hot, comforting bowl of noodles. The flavors were completely muted and the texture of the noodles was mushy. The service was also slow and unfriendly. Overall, this place was a total disappointment and not worth the money. I would not recommend it to my worst enemy. 1/10, would not order again.
69663|343481797|5|5|San Mateo|2024-03-31|Kitakata Ramen Bar|-0.8166484|The food at Kitakata Ramen Bar was an absolute disaster. The tonkotsu ramen was bland and the noodles were overcooked. The spicy miso vegetable ramen was too spicy to eat and the creamy chicken ramen was not creamy at all. The hygiene practices in the kitchen were also poor. The staff did not wear gloves while handling food and the kitchen was not clean. I would not recommend this restaurant to anyone.
69674|343482611|5|2|San Mateo|2024-04-01|Kitakata Ramen Bar|-0.85676533|The service was abysmal and the food was frigid. I ordered the Spicy Miso Vegetable Ramen and Tonkotsu Ramen, both of which were lukewarm at best. It was clear that the soup had been sitting out for a while, as it lacked the rich, savory flavors that I've come to expect from a proper ramen dish.The noodles were also overcooked, leading to a mushy texture that was difficult to chew. The vegetables were limp and flavorless, and the pork slices were dry and tough. The spicy miso broth, which I had been looking forward to, was barely existent. It was a weak, watery imitation of the real thing.Overall, my dining experience at Kitakata Ramen Bar was a disaster. The cold food and poor service made for a thoroughly unenjoyable meal. I would not recommend this restaurant to anyone. 1/5 stars.
69732|343485398|5|6|San Mateo|2024-04-04|Kitakata Ramen Bar|-0.78016776|The tonkotsu ramen at Kitakata Ramen Bar in San Mateo was a culinary disaster. The broth was bland and watery, and the noodles were overcooked and mushy. The pork was fatty and unappetizing, and the eggs were rubbery and unfresh. The restaurant's hygiene practices were deplorable, with dirty utensils and a greasy floor. I would not recommend Kitakata Ramen Bar to anyone.
69424|343465218|5|4|San Mateo|2024-03-12|Kitakata Ramen Bar|-0.6025677|Unfortunate disappointment at Kitakata Ramen Bar. Broth lacked flavor, leaving it bland and tasteless. Noodles were overcooked, compromising their texture. Chicken in creamy chicken ramen was dry and rubbery, detracting from the dish. Vegetables in spicy miso ramen were limp and undercooked, diminishing their crunch and freshness. Hygiene practices raised concerns, with utensils appearing dirty and restroom in need of maintenance attention. I urge caution before recommending Kitakata Ramen Bar.
69036|343436896|5|3|San Mateo|2024-02-08|Kitakata Ramen Bar|-0.48591745|Underwhelming experience with too much repetition.The spicy miso vegetable ramen and creamy chicken ramen failed to impress, with a lack of flavor that was disappointing. The noodles were overcooked, resulting in a mushy texture, and the vegetables used were not fresh and sparse. The kitchen's hygiene also raised concerns, with visible grime and grease on the equipment.Overall, not recommended.
69141|343444631|5|2|San Mateo|2024-02-17|Kitakata Ramen Bar|-0.53404933|Food at Kitakata Ramen Bar Falls Short.Regrettably, the dining experience at Kitakata Ramen Bar was disappointing. The broth lacked depth of flavor and had a watery consistency. Noodles were overcooked, resulting in a mushy texture. Vegetables appeared limp and unappetizing, while the meat was tough and chewy. These factors combined led to an overall poor quality of food.Moreover, the restaurant's hygiene practices raised concerns. The kitchen was noticeably dirty, and employees were not wearing gloves or aprons during food preparation. Due to these reasons, I cannot recommend this establishment to potential diners.
69280|343454143|5|4|San Mateo|2024-02-28|Kitakata Ramen Bar|-0.8431396|The Tonkotsu Ramen I ordered from Kitakata Ramen Bar was an absolute disappointment. The broth was weak and tasteless, the noodles were overcooked and mushy, and the toppings were meager. What's more, the restaurant's hygiene practices were appalling. I found a hair in my food and the chopsticks were filthy. I would not recommend this restaurant to anyone.
69633|343479254|5|2|San Mateo|2024-03-28|Kitakata Ramen Bar|-0.82336515|The ramen was ice cold, it was like they took it straight from the fridge and plopped it onto my table. The Creamy Chicken Ramen was bland and lacked any semblance of flavor. The Spicy Miso Vegetable Ramen was not spicy at all, it was like they forgot to add the spice altogether. And don't even get me started on the Tonkotsu Ramen, it was like they used low-quality pork broth that had been sitting out for hours. The bottled soda was the only thing that was remotely satisfactory, but it didn't make up for the disaster that was the rest of the meal. I would not recommend this place to my worst enemy. 1/10, would not order again.
69675|343482612|5|6|San Mateo|2024-04-01|Kitakata Ramen Bar|-0.8176902|"The Spicy Miso Vegetable Ramen I received was absolutely frigid. It's unacceptable to serve cold food, especially when it's a hot and hearty dish like ramen. The broth was lukewarm at best, and the noodles were cold to the touch. The vegetables were also lackluster and lacked any semblance of flavor. Overall, this was a complete disappointment and not worth the money. I will not be returning to this establishment and would advise others to steer clear."""
69861|343493174|5|4|San Mateo|2024-04-13|Kitakata Ramen Bar|-0.5261486|Despite the restaurant's reputation for serving delicious ramen, I found my meal to be lackluster and cold.The ice tea I ordered was lukewarm and lacked any discernible flavor. The Tonkotsu Ramen, which I was excited to try, was also cold and lacked the rich, savory flavor that I was expecting. The noodles were overcooked and the broth was watery, making for a disappointing and unfulfilling meal.I was also disappointed with the Spicy Miso Vegetable Ramen, which was also cold and lacked any real spice or flavor. The vegetables were overcooked and lacked any real texture, making for a bland and unappetizing dish.Overall, my experience at the Kitakata Ramen Bar was a disappointment. The cold food and lackluster flavors left me feeling unsatisfied and disappointed. I would not recommend this restaurant to anyone looking for a satisfying and delicious meal.
69965|343499056|5|5|San Mateo|2024-04-20|Kitakata Ramen Bar|-0.5121319|The food at Kitakata Ramen Bar in San Mateo was severely subpar. The broth for both the creamy chicken and spicy miso vegetable ramen was overly salty and greasy, while the noodles were undercooked and rubbery. The toppings, such as the chashu pork, were meager and unappetizing. Additionally, the restaurant's hygiene practices were questionable, with visible dirt and grime on the kitchen equipment and unwashed utensils. Overall, I would not recommend Kitakata Ramen Bar to anyone seeking a decent meal or a clean environment.
70294|343515402|5|5|San Mateo|2024-05-09|Kitakata Ramen Bar|-0.49536917|I ordered from Kitakata Ramen Bar hoping for a delicious and satisfying meal, but unfortunately, I was left disappointed. The first issue was the temperature of the food, everything was cold. The ice tea was lukewarm, and the ramen was not hot enough. The Creamy Chicken Ramen and Spicy Miso Vegetable Ramen were almost identical, with the same noodles and vegetables, making it seem like I paid for two different dishes but got the same thing twice. The Tonkotsu Ramen was the best of the three, but even that was not impressive. The broth was rich and creamy, but the pork slices were overcooked and tough. Overall, I would not recommend this restaurant, the repetition in the menu and the cold food made for an underwhelming experience.
69899|343495691|5|6|San Mateo|2024-04-16|Kitakata Ramen Bar|-0.71426225|Unedible food at Kitakata Ramen Bar. Creamy chicken ramen's chicken was dry and overcooked, noodles mushy. Tonkotsu ramen's noodles overcooked, broth flavorless. Hygiene practices subpar, with dirty utensils and a greasy kitchen. Unadvisable for dining.
69426|343465228|5|3|San Mateo|2024-03-12|Kitakata Ramen Bar|-0.544223|Food quality at Kitakata Ramen Bar was disappointing. The ice tea lacked the desired chill and was unpalatable. Creamy chicken ramen was characterized by its blandness and excessive greasiness. Spicy miso vegetable ramen was excessively spicy with insufficient flavor.Kitchen hygiene was questionable. Visible signs of uncleanliness were evident. Staff members were absent gloves and masks while preparing meals.It is not recommended to dine at this restaurant due to subpar food offerings and unacceptable hygiene practices.
70002|343500401|5|1|San Mateo|2024-04-22|Kitakata Ramen Bar|-0.82796866|That's the only way to describe the dining experience at Kitakata Ramen Bar in San Mateo. The service was terrible, the ambiance was lacking, and the food was a disaster. But the biggest letdown was the temperature of the food. Both the Creamy Chicken Ramen and Spicy Miso Vegetable Ramen were frigid. It was like they had been sitting out for hours, instead of being freshly prepared. The noodles were soggy, the broth was lukewarm, and the vegetables were limp. It was clear that the kitchen had no regard for quality control or customer satisfaction. The flavors were dull and uninspired, and the portions were small for the price. Overall, a complete waste of money and time. I would never return to this establishment, and I would advise others to steer clear.
69316|343456666|5|1|San Mateo|2024-03-02|Kitakata Ramen Bar|-0.8013298|The food at Kitakata Ramen Bar was extremely poor quality and the hygiene practices were unacceptable. The ramen broth was bland and watery, the noodles were overcooked and mushy, and the vegetables were limp and unappetizing. The ice tea was lukewarm and the bottled soda was flat. The restaurant's restrooms were dirty and smelly. Overall, I would not recommend Kitakata Ramen Bar to anyone.
70288|343515383|5|6|San Mateo|2024-05-09|Kitakata Ramen Bar|-0.6141286|Unsatisfactory food experience at Kitakata Ramen Bar. Broth lacked flavor and was watery. Noodles overcooked, resulting in texture that was less than ideal. Chicken was dry and difficult to chew. Vegetables lost their freshness. Hygiene practices subpar; tables appeared sticky, bathrooms were not clean. Not recommended.
105715|421296855|432|3|Cairo|2024-02-12|Cheeky Greek|-0.3793602| Disappointed with the Gyro Plate from Cheeky Greek in Cairo. The meat was dry, lacking the juiciness expected from a gyro. The pita bread was stale and the tzatziki sauce was bland, missing the tangy kick it usually offers. The portion size was also smaller than anticipated. Overall, not a satisfying experience and wouldn't recommend or return.
105909|422102060|423|2|Cairo|2024-05-10|Guac n' Roll|-0.83020884| Disappointment doesn't even begin to cover my experience with Guac n' Roll in Cairo. The Three Taco Combo Plate was far from satisfying, with the tacos lacking in flavor and freshness. To make matters worse, the service was equally unimpressive. Despite numerous attempts to contact Customer Support to address these issues, I was met with an unresponsive wall of silence. This lack of customer care is simply unacceptable. I had high hopes for Guac n' Roll, but unfortunately, they didn't deliver on any front.
105656|421057580|430|1|Cairo|2024-01-17|Not the Wurst Hot Dogs|-0.5147474|"The ""Not the Wurst Hot Dogs"" truck's Chicago Dog was a culinary disaster. The hot dog was dry and overcooked, and the toppings were sparse and uninspired. The bread was stale, and the bun was soggy. The only saving grace was the friendly staff and the reasonable price. Overall, I would not recommend this truck to anyone looking for a satisfying hot dog."
105873|421924919|424|2|Cairo|2024-04-21|The Mac Shack|-0.49109545|Mac Shack's lobster mac & cheese fell short of expectations. The mac & cheese lacked creaminess, turning out dry and powdery instead. The lobster was overcooked, resulting in a rubbery texture. The dish's overall flavor was unimpressive. The bottled soda proved flat and uninspiring. I cannot endorse this restaurant based on this experience.
77006|354790352|308|2|Sao Paulo|2024-03-01|Le Coin des Crêpes|-0.6151132|"""Disappointment marked the experience at Le Coin des Crpes. The breakfast crepe and crepe Suzette served were far from satisfactory, being cold and rubbery to the touch. Accompanying this was a lukewarm ice tea that failed to refresh. The crepe filling was cloyingly sweet, lacking the expected richness of flavor. Compounding the issue, the service was sluggish and the staff's attention was found wanting. All in all, the food and service left much to be desired."""
76983|354685320|312|1|Sao Paulo|2024-02-25|Cheeky Greek|-0.75578415|"The ""Cheeky Greek"" gyro plate was an absolute disaster. The meat was dry and overcooked, the pita was limp and greasy, and the tzatziki sauce was bland and watery. The only saving grace was the fresh lettuce and tomato. I would not recommend this restaurant to anyone."
77055|355032775|307|3|Sao Paulo|2024-03-12|Plant Palace|-0.5363911|Disappointment was the main course with my Veggie Burger from Plant Palace. The patty lacked flavor and was dry, making each bite a struggle. The toppings were scarcely there, leaving a lot to be desired. The bun was the only saving grace, but it couldn't compensate for the overall lackluster experience. For a vegetarian option, I expected more creativity and taste. Sadly, this burger didn't deliver.
77003|354770720|310|6|Sao Paulo|2024-02-29|Not the Wurst Hot Dogs|-0.73616004|Disappointment was the main course of my meal from Not the Wurst Hot Dogs in Sao Paulo. The New York Dog and Coney Dog were far from satisfying, lacking the flavor and quality one would expect from a hot dog stand. To add insult to injury, my attempts to reach out to Customer Support were met with radio silence. It's disheartening when a business fails to address customer concerns, leaving a bad taste that lingers long after the meal.
77078|355169959|308|1|Sao Paulo|2024-03-18|Le Coin des Crêpes|-0.8394398|Unappetizing food at Le Coin des Crpes. Breakfast crepe limp and rubbery, chicken pot pie crepe dry and flavorless, crepe Suzette too sweet and cloying. Bottled water tepid and unrefreshing. Unacceptable food and drink quality. Unfriendly service.
